,file,speaker,sentence,lang
0,citizen_sub_8a13,LETTER,"Le Quartier Bonaventure, levier d’un vaste Quartier de l’innovation au centre-ville du nouveau Montréal Mémoire présenté au bureau de l’Office de consultation publique de Montréal dans le cadre de la consultation publique sur le projet Quartier Bonaventure",fr
1,citizen_sub_8a13,LETTER,Phase I) par l’École de technologie supérieure le 7 janvier 2010Table des matières Sommaire,fr
2,citizen_sub_8a13,LETTER,............................................................................................................................................... p. 3 L’ÉTS : une université en plein essor..................................................................................................,fr
3,citizen_sub_8a13,LETTER,… le génie pour l’industrie,fr
4,citizen_sub_8a13,LETTER,......................................................................................................... p. 6 L’ÉTS : un acteur impliqué dans la revitalisation de son quartier ...................................................,fr
5,citizen_sub_8a13,LETTER,....................................................................................................... p. 8 Deux grands projets d’immobilisation à l’ÉTS ...................................................................................,fr
6,citizen_sub_8a13,LETTER,p. 9 Un centre d’innovation pour l’industrie ................................................................................. p. 9 La Maison des étudiants ........................................................................................................ p. 10 La vision d’un vaste quartier de l’innovation ...................................................................................,fr
7,citizen_sub_8a13,LETTER,2Sommaire L’École de technologie supérieure (ÉTS) est heureuse de participer aux travaux de l’Office de consultation publique de Montréal et de présenter un mémoire dans le cadre du projet de Quartier Bonaventure.,fr
8,citizen_sub_8a13,LETTER,"L’École de technologie supérieure, constituante du réseau de l’Université du Québec établie à Montréal, a été fondée en 1974.",fr
9,citizen_sub_8a13,LETTER,L’École est un établissement d’enseignement et de recherche unique au Québec qui offre une formation appliquée en génie à des diplômés de techniques des cégeps.,fr
10,citizen_sub_8a13,LETTER,"Cette caractéristique la distingue nettement des autres établissements qui forment des ingénieurs, et plus de 50% de ses étudiants proviennent des différentes régions du Québec.",fr
11,citizen_sub_8a13,LETTER,"Aussi, son objectif est de soutenir le développement économique du Québec, non seulement par l’excellence de son enseignement, mais également par son engagement actif au sein de son milieu.",fr
12,citizen_sub_8a13,LETTER,"A cet égard, l’École a basé son développement sur des partenariats solides avec de nombreux intervenants du milieu industriel, des organismes scientifiques et technologiques québécois, un large réseau provincial d’établissements d’enseignement et la communauté montréalaise.",fr
