,file,speaker,sentence,lang
0,citizen_sub_8a16,LETTER,"À L’OFFICE DE CONSULTATION PUBLIQUE DE MONTRÉAL DANS LE CADRE DE LA PRÉSENTATION DE L’AVANT-PROJET DU QUARTIER BONAVENTURE GRIFFINTOWN, LE 7 JANVIER 2010OCPM : Avant-projet du Quartier Bonaventure _______________________________________________________________________",fr
1,citizen_sub_8a16,LETTER,Introduction page 3 2.0 Présentation du projet résidentiel,fr
2,citizen_sub_8a16,LETTER,Les attentes des résidents d’un quartier en devenir page 4,fr
3,citizen_sub_8a16,LETTER,"Commentaires et observations au sujet du projet du Quartier Bonaventure 5.0 4.1 Un projet désirable,",fr
4,citizen_sub_8a16,LETTER,"Une consultation sélective, jusqu’à ce jour 4.3",fr
5,citizen_sub_8a16,LETTER,L’étude des sept (7) tracés : une prémisse erronée 4.4,fr
6,citizen_sub_8a16,LETTER,Les conséquences de la mise en place du Corridor,fr
7,citizen_sub_8a16,LETTER,Annexes : i) PV de la rencontre du 30 janvier 2009 page 18 ii),fr
8,citizen_sub_8a16,LETTER,PV de la rencontre du 7 juillet 2009 page 21 iii),fr
9,citizen_sub_8a16,LETTER,"Correspondance à la Mairesse de l’Arrondissement Sud-Ouest, madame Jacqueline",fr
10,citizen_sub_8a16,LETTER,", en date du 3 février 2009 page 25 iv)",fr
11,citizen_sub_8a16,LETTER,"Correspondance au Maire de Montréal, monsieur Gérald Tremblay, en date du 17 juillet 2009 et réponse du directeur général de la Ville, monsieur Claude Léger, en date du 12 août 2009",fr
12,citizen_sub_8a16,LETTER,"Correspondance à la Ministre des transports du Québec, madame Julie Boulet, en date du 24 septembre 2009 page 33 vi)",fr
13,citizen_sub_8a16,LETTER,Témoignages des résidents du Lowney page 37 vii),fr
14,citizen_sub_8a16,LETTER,"Quatre articles écrits par Steeve Lemay, citoyen de Griffintown page 46 2 Syndicat des copropriétaires des phases 1, 2, 3 et 4 du projet Lowney",fr
15,citizen_sub_8a16,LETTER,- 7 janvier 2010OCPM : Avant-projet du Quartier Bonaventure ______________________________________________________________________,fr
16,citizen_sub_8a16,LETTER,"Les résidents des phases 1, 2, 3 et 4 du projet Lowney désirent féliciter l’Administration municipale de leur fournir l’occasion, à travers les consultations de l’Office de consultation publique de Montréal (OCPM), d’enfin pouvoir s’exprimer sur l’avant-projet du Quartier Bonaventure.",fr
17,citizen_sub_8a16,LETTER,Notre intervention se veut constructive et vise à apporter une contribution à la réalisation d’un projet urbain structurant pour Montréal.,fr
