,file,speaker,sentence,lang
0,citizen_sub_8a29,LETTER,Quartiers anciens transformés: l’habitation au cœur de Montréal.,fr
1,citizen_sub_8a29,LETTER,Mémoire présenté devant L’OFFICE DE CONSULTATION PUBLIQUE DE MONTRÉAL Dans le cadre de la consultation sur LE RÉAMÉNAGEMENT DE L’AUTOROUTE BONAVENTURE Par Philippe Côté et Gaétan Roberge du COMITÉ LOGEMENT,fr
2,citizen_sub_8a29,LETTER,Nous remercions l’Office de consultation publique de Montréal de nous donner l’occasion de faire valoir notre point de vue sur le réaménagement partiel du corridor autoroutier Bonaventure.,fr
3,citizen_sub_8a29,LETTER,Nous aurions cependant souhaité que l’ensemble de la planification de la Société du Havre de Montréal fasse l’objet d’une consultation publique.,fr
4,citizen_sub_8a29,LETTER,"Ce qui aurait sans doute impliqué une consultation devant le BAPE, si l’ensemble du corridor autoroutier Bonaventure avait été entièrement réaménagé, plutôt que découpé dans le temps en trois phases;",fr
5,citizen_sub_8a29,LETTER,"ou encore devant l’OCPM,",fr
6,citizen_sub_8a29,LETTER,"pour légitimer le mandat de la Société du Havre, qui vise, d’ici 2025, l’accès au fleuve entre les quartiers de Verdun et de Ste-Marie, un territoire surtout portuaire entre les ponts fédéraux Champlain et Jacques-Cartier.",fr
7,citizen_sub_8a29,LETTER,Sud est un organisme de défense de droits des locataires qui intervient dans le Centre-Sud de Montréal depuis maintenant plus de 30 ans.,fr
8,citizen_sub_8a29,LETTER,"Ses deux volets majeurs d’activité sont l’information et le soutien aux locataires en matière de droit du logement, ainsi que la promotion et le développement du logement social comme principale alternative au marché privé de l’habitation.",fr
9,citizen_sub_8a29,LETTER,"Nous offrons ainsi un service d’accueil et d’information aux locataires, de même que des ateliers de formation concernant le droit du logement.",fr
10,citizen_sub_8a29,LETTER,Nous soutenons également les résidants à faible et modeste revenus du Centre-Sud dans leurs luttes afin de préserver leurs logements ainsi que dans leur mobilisation afin d'obtenir la construction de logements sociaux et communautaires répondant à leurs besoins.,fr
11,citizen_sub_8a29,LETTER,"1710, rue Beaudry, local 2.6, Montréal (Qc), H2L 3E7, tél.",fr
12,citizen_sub_8a29,LETTER,"514-521-5992, téléc.: 514-521-1386, centsud@cooptel.qc.caLe Comité logement Centre-Sud a ouvert, en 2002, un point de service dans l’ouest de l’arrondissement de Ville-Marie (district de Peter McGill), que nous avons dû fermer deux ans plus tard, faute de ressources financières suffisantes, et ce malgré un achalandage important.",fr
13,citizen_sub_8a29,LETTER,"Nous sommes régulièrement interpellés depuis par des locataires du district Peter McGill, qui déplorent l'absence d'un organisme tel que le nôtre sur leur territoire.",fr
14,citizen_sub_8a29,LETTER,"Nous continuons à les soutenir à distance, dans la mesure de nos modestes moyens.",fr
15,citizen_sub_8a29,LETTER,"En tant que membre actif d’Habiter Ville-Marie, une table de concertation en habitation qui regroupe les acteurs de l’arrondissement Ville-Marie, ainsi que du FRAPRU, notre participation à cette consultation s'inscrit donc dans une vision d’ensemble du territoire de Ville-Marie en faveur de l’habitation.",fr
16,citizen_sub_8a29,LETTER,"Au tournant des années 2000, le Comité logement",fr
17,citizen_sub_8a29,LETTER,Sud participa à l’élaboration d’une entrée de ville à la tête du pont Jacques-Cartier.,fr
18,citizen_sub_8a29,LETTER,L’aménagement final favorisa une entrée de prestige qui incluait un espace vert nécessitant une animation culturelle soutenue mais exclut l’habitation et les commerces de proximité sur la Terrasse Ontario.,fr
19,citizen_sub_8a29,LETTER,"Cet aménagement financé par la Ville de Montréal et le gouvernement du Québec, à travers le programme «Quartiers sensibles», coûta environ 20 M$. Cependant, la 2e phase d’aménagement des abords du pont JacquesCartier est toujours en attente de réalisation.",fr
20,citizen_sub_8a29,LETTER,Le territoire visé qui s’étend jusqu’au fleuve St-Laurent recoupe en fait le mandat initial de la Société du havre de Montréal pour un territoire compris entre les deux ponts fédéraux Champlain et JacquesCartier.,fr
21,citizen_sub_8a29,LETTER,"À notre connaissance, la Société du Havre de Montréal n’a planifié aucune stratégie d’accession au fleuve à l’est du Vieux-Montréal.",fr
22,citizen_sub_8a29,LETTER,"L'autoroute Bonaventure traverse un vieux quartier ouvrier, son emprise formant une frontière entre Griffintown et le faubourg des Récollets.",fr
23,citizen_sub_8a29,LETTER,"Au cours du XIXème siècle, la réalisation du premier parc industriel canadien autour du canal de Lachine 1710, rue Beaudry, local 2.6, Montréal (Qc), H2L 3E7, tél.",fr
24,citizen_sub_8a29,LETTER,"514-521-5992, téléc.: 514-521-1386, centsud@cooptel.qc.cay attira de nombreux ouvriers.",fr
25,citizen_sub_8a29,LETTER,"Par la suite, de nombreuses entreprises s'y installèrent également, contribuant à la densification et la vie difficile d’un quartier ouvrier.",fr
26,citizen_sub_8a29,LETTER,"Dans Griffintown, la première enquête sociologique montréalaise portant sur un quartier ouvrier sera réalisée par Herbert B. Ames, un fils d'industriel réformiste engagé en politique municipale et qui devint sénateur.",fr
27,citizen_sub_8a29,LETTER,"Son enquête publiée en 1897 couvrait un vaste quartier allant des rues McGill jusqu’à Des Seigneurs (à l’époque la limite ouest de Montréal), de St-Antoine jusqu’au canal Lachine.",fr
28,citizen_sub_8a29,LETTER,"The city below the hill» («La ville en bas de la colline»), Ames dénonçait en particulier les conditions de logement exécrables de la classe ouvrière et exhortait les hommes d'affaires montréalais à construire des logements de bonne qualité pour leurs ouvriers.",fr
29,citizen_sub_8a29,LETTER,"Il participa ainsi au mouvement nord-américain «Philanthropie à 5 %», en faisant construire un ensemble de 4 immeubles, pouvant loger 39 familles, rue William, entre les rues Ann et Shannon (John Nelson Tarn, Five Per Cent Philanthropy.",fr
30,citizen_sub_8a29,LETTER,"Cambridge University Press, 1973).",en
31,citizen_sub_8a29,LETTER,"L’ensemble résidentiel Diamond Court aujourd'hui détruit, était situé à un coin de rue du corridor d'autobus projeté par la Société du havre de Montréal (SHM) sur la rue Dalhousie.",fr
