,file,speaker,sentence,lang
0,citizen_sub_8a10,LETTER,Phase 1 de la Société du havre de Montréal Audiences de l'Office de consultation publique de Montréal (OCPM) Mémoire de John Burcombe,fr
1,citizen_sub_8a10,LETTER,"le projet est présenté dans la perspective de remplacement d'autoroutes urbaines par des boulevards, il est évident que la vraie raison d'être du projet est de libérer de terrain pour la construction immobilière en vue de produire des taxes foncières pour la Ville de Montréal.",fr
2,citizen_sub_8a10,LETTER,"Sans cet incitatif, le projet n'avancerait pas.",fr
3,citizen_sub_8a10,LETTER,"Forme d'aménagement Lors de la présentation du projet, il était pris pour acquis qu'il prendrait la forme d'un îlot d'immeubles bordé d'artères suivant les axes des rues actuelles Duke, en direction nord, et Nazareth en direction sud.",fr
4,citizen_sub_8a10,LETTER,"Le raisonnement pour justifier cette forme par rapport à la forme conceptuelle originale, fondée sur un seul artère pour les deux sens de circulation, n'était pas abordé et une question à cet égard reste en suspens1.",fr
5,citizen_sub_8a10,LETTER,La variante du projet sans liens avec l'autoroute Ville-Marie n'était pas examinée comme il faut du fait que le Ministère des Transports (MTQ) a indiquer qu'il n'accepterait pas la fermeture des deux brettelles.,fr
6,citizen_sub_8a10,LETTER,"Le promoteur devrait néanmoins analyser cette variante en détail puisque, en sus de son effet sur la circulation, elle enlèverait des contraintes importantes sur les formes d'aménagement possibles.",fr
7,citizen_sub_8a10,LETTER,"De plus, il serait opportun de considérer les effets du choix de la forme de la Phase 1 sur les autres phases du projet Bonaventure.",fr
8,citizen_sub_8a10,LETTER,"Projets accessoires La Phase 1 est assortie de deux projets accessoires, soit celui de l'Agence métropolitaine de transport (AMT), appelé le corridor Dalhousie et celui de Stationnement Montréal visant la construction d'un stationnement public souterrain.",fr
9,citizen_sub_8a10,LETTER,"L'AMT veut créer sur la rue Dalhousie, à l'est du chemin de fer, un arrêt d'autobus et corridor dédié aux autobus de la rive sud qui utilisent le terminus centre-ville, situé à 1000 la Gauchetière.",fr
10,citizen_sub_8a10,LETTER,"1 Voir à l'Annexe la question adressée à l'Office le 12 décembre 2009 1Pour réaliser le projet, un tunnel, au coût estimé de 20 M$2, sous le chemin de fer serait nécessaire.",fr
11,citizen_sub_8a10,LETTER,"À mon avis, en attendant un lien tram-train avec la rive sud, il serait préférable que les autobus auraient des voies réservées (une des 4 voies prévues) sur la rue ou les rues qui remplaceraient l'autoroute actuelle3.",fr
12,citizen_sub_8a10,LETTER,Stationnement souterrain L'ajout du projet accessoire de 735 places de stationnement souterrain,fr
13,citizen_sub_8a10,LETTER,", est le sujet d'un autre question en suspens: quel est sa justification et son coût réel4?",fr
14,citizen_sub_8a10,LETTER,On se demande pourquoi ce stationnement était ajouté au projet.,fr
15,citizen_sub_8a10,LETTER,"Les exigences de places de stationnement hors rue sont habituellement assorties à des bâtiments et le projet, tel que présenté",fr
16,citizen_sub_8a10,LETTER,", n'inclut pas d'immeubles.",fr
17,citizen_sub_8a10,LETTER,"En audience, le promoteur a tenté de justifier ce stationnement en termes des terrains de stationnement à ciel ouverte de part et d'autre de l'autoroute qui pourraient être remplacés un jour par des bâtiments.",fr
18,citizen_sub_8a10,LETTER,"fait l’inventaire de toutes les places de stationnement du secteur Bonaventure, y compris toutes les places de stationnement qui sont présentement sous le tablier de l’autoroute, qui vont disparaître de toute évidence, de même que les stationnements en périphérie5 » (p. 76)",fr
19,citizen_sub_8a10,LETTER,Or: « ce ne sont pas des informations qu’on a crû bon mettre » (p. 77) dans la documentation publique.,fr
20,citizen_sub_8a10,LETTER,La question de la Commission quant au: «,fr
21,citizen_sub_8a10,LETTER,nombre de stationnements comptabilisés dans le secteur d’intervention versus le nombre qu’on entend faire » (p.77) reste en suspens.,fr
22,citizen_sub_8a10,LETTER,Ce parc de stationnement n'était pas pris en compte dans l'étude de préfaisabilité de 2006 qui a estimé les coûts « directs » de la Phase 1 à environ 100 M$6.,fr
23,citizen_sub_8a10,LETTER,"Pour l'avant-projet détaillé actuel, les coûts directs sont maintenant estimés à environ 144 M$7.",fr
24,citizen_sub_8a10,LETTER,"Pour moi, certains des coûts supplémentaires seraient attribuables au projet de stationnement.",fr
25,citizen_sub_8a10,LETTER,"En effet, le stationnement serait localisé en grande partie sous les rues Duke et Nazareth, ce qui implique le déplacement des services publics (aqueduc, égout, électricité, téléphone etc.) et le détournement de la circulation lors de sa construction8.",fr
26,citizen_sub_8a10,LETTER,"Annexe 15 de doc 3.5.2, Rapport final d’avant-projet détaillé.",fr
27,citizen_sub_8a10,LETTER,"Services professionnels en transport ) 3 Tel que mentionné en audience le 2déc09, (doc 6.4, p. 40) en direction nord le virage à gauche requis pour atteindre le terminus centre-ville pourrait être amélioré en faisant un boucle, droit sur Notre-Dame, gauche sur Gauvin, gauche sur Saint-Jacques.",fr
28,citizen_sub_8a10,LETTER,"4 Voir à l'Annexe A la question adressée à l'Office le 7 décembre 2009 5 Les citations viennent des transcriptions du 2 décembre 2009, document 6.4 6 Document 3.5.2",fr
29,citizen_sub_8a10,LETTER,", pdf p. 256 8 Tel que détaillé au document 3.5.2, Tableaux 11: notamment: 11.2 (pdf p. 228)",fr
30,citizen_sub_8a10,LETTER,", point 2A, Construction de 3 voies temporaires sous l'Autoroute Bonaventure",fr
31,citizen_sub_8a10,LETTER,"point 2V, Construction du stationnement sous la rue Duke;",fr
32,citizen_sub_8a10,LETTER,", Construction du stationnement sous la rue Nazareth;",fr
33,citizen_sub_8a10,LETTER,2Le coût du projet de stationnement,fr
34,citizen_sub_8a10,LETTER,"pour Stationnement Montréal est estimé à 48,4 M$9, soit 65 800 $ par case de stationnement, auquel il faut ajouter les coûts imputables au stationnement inhérents dans les 144 M$ du projet principal.",fr
35,citizen_sub_8a10,LETTER,"En l'absence de réponse à ma question à ce sujet j'estime que 10 M$ sont imputables au stationnement, ce qui augmente le coût par case à 79 400 $.",fr
36,citizen_sub_8a10,LETTER,"Questionné sur la politique de stationnement de la Ville, son représentant, M. Claude Carrette, admet que: « présentement on ne dispose pas d’une politique de stationnement » (p. 43) et même si dans le: « Plan de transport, on propose le développement d’une telle politique » (p. 43), « il n’y a pas d’échéance » (p. 75) pour sa réalisation et son adoption.",fr
37,citizen_sub_8a10,LETTER,"Quant à la mise à jour de l'inventaire du nombre de places de stationnement au centre-ville, qui date de 1995, le représentant de la Ville indique que dans le cadre du future: « Plan de gestion de déplacement du centre-ville (...) on a déjà amorcé des exercices-là de répertorier le nombre de stationnements » (p. 76) de certains secteurs mais il n'y toujours pas d'échéancier pour l'inventaire global.",fr
