,file,speaker,sentence,lang
0,citizen_sub_8a38,LETTER,Mémoire présenté à l’Office de consultation publique de Montréal,fr
1,citizen_sub_8a38,LETTER,Dans le cadre de la consultation sur le Quartier Bonaventure – réaménagement de l’autoroute Bonaventure (phase 1),fr
2,citizen_sub_8a38,LETTER,"Montréal compte 19 élus, dont la chef, madame Louise Harel, qui occupe les fonctions depuis juin 2009.",fr
3,citizen_sub_8a38,LETTER,Montréal est le parti de l’Opposition officielle à l’,fr
4,citizen_sub_8a38,LETTER,Hôtel de Ville de Montréal.,fr
5,citizen_sub_8a38,LETTER,Les élus sont présents dans sept des 19 arrondissements de la Ville de Montréal.,fr
6,citizen_sub_8a38,LETTER,Madame Harel agit comme chef de l’Opposition officielle depuis l’élection générale du 1er novembre 2009.,fr
7,citizen_sub_8a38,LETTER,"Introduction À l’heure actuelle, de nombreux projets d’infrastructures de transport sont envisagés pour la métropole du Québec.",fr
8,citizen_sub_8a38,LETTER,"Chacun, à sa façon, ambitionne de rendre la Cité plus innovante, attrayante et, surtout, plus performante au plan de la mobilité, tant pour les citoyens que pour tous celles et ceux qui transitent par Montréal dans leurs déplacements personnels et professionnels.",fr
9,citizen_sub_8a38,LETTER,"Quoi qu’il en soit, il appert que les retombées des projets en cours diffèrent largement et que certains se révèlent même nuisibles pour le plein et sain développement de la métropole.",fr
10,citizen_sub_8a38,LETTER,"Nous n’avons qu’à penser au projet de réfection du complexe Turcot qui, dans sa forme actuelle, générerait des cicatrices importantes dans le tissu urbain et contreviendrait aux principes du développement durable, lesquels sont indispensables pour améliorer la qualité de vie et accroître l’innovation.",fr
11,citizen_sub_8a38,LETTER,C’est pourquoi l’équipe de Vision,fr
12,citizen_sub_8a38,LETTER,", d’emblée, préciser que le réaménagement de l’autoroute Bonaventure, à la différence d’autres projets d’infrastructures routières importants, se révèle un excellent projet urbain intégré qui permettra à la métropole de rayonner davantage, grâce à un aménagement du territoire digne d’une métropole du XXIe siècle.",fr
13,citizen_sub_8a38,LETTER,"Au-delà de l’asphalte, du béton et de l’ingénierie, la Société du Havre de Montréal (SHM)",fr
14,citizen_sub_8a38,LETTER,"– a réussi à élaborer, dans ce qui est un véritable « no man’s land », un projet prestigieux qui comprendrait, notamment, des interventions artistiques majeures et des aménagements d’îlots centraux permettant d’accueillir des usages d’habitation, de commerce, d’hôtels et de bureaux.",fr
15,citizen_sub_8a38,LETTER,"Bref, ce projet créera une place publique conviviale et animée dans un secteur qui en a grandement besoin, et cela, tout en favorisant des retombées économiques pour la Ville de Montréal.",fr
16,citizen_sub_8a38,LETTER,"Malgré les impacts très positifs de ce projet pour Montréal et du fait qu’il se démarque nettement de bien d’autres en raison de sa vocation multifonctionnelle et de sa contribution exemplaire à l’aménagement du territoire, Vision Montréal considère qu’il comporte néanmoins une problématique sérieuse : le corridor Dalhousie.",fr
17,citizen_sub_8a38,LETTER,"Ainsi, notre argumentaire s’articulera principalement autour du projet de corridor d’autobus sur la future rue Dalhousie.",fr
18,citizen_sub_8a38,LETTER,Nous démontrerons que cette mesure – dans l’attente d’un système léger sur rail (SLR) – gaspillerait des fonds publics importants;,fr
19,citizen_sub_8a38,LETTER,"accroîtrait l’achalandage véhiculaire sur le réseau routier, ce qui contrevient aux orientations gouvernementales, et; nuirait aux efforts de revitalisation urbaine et patrimoniale aux abords du viaduc du CN, là où plusieurs résidents se sont nouvellement établis.",fr
20,citizen_sub_8a38,LETTER,"Enfin, nous aborderons rapidement la nécessité de construire, d’une part, les voies réservées pour autobus sur le boulevard urbain et de réaliser, d’autre part, un train de banlieue ou un SLR reliant le centre-ville de Montréal et la Rive-Sud, de manière à favoriser significativement le transfert modal vers le transport collectif.",fr
21,citizen_sub_8a38,LETTER,Le corridor Dalhousie : trois principales raisons pour s’y opposer Vision,fr
22,citizen_sub_8a38,LETTER,Montréal tient à rappeler que le projet de ramener au sol la structure autoroutière de six voies pour en faire un boulevard urbain qui s’intégrerait pleinement avec les concepts d’aménagement en est un prometteur pour le développement et la revitalisation de la métropole.,fr
23,citizen_sub_8a38,LETTER,"Nous appuyons la vision et toutes les composantes du projet, à l’exception des voies réservées exclusives pour autobus sur l’éventuel corridor Dalhousie qui, à notre avis, seraient néfastes à trois niveaux.",fr
24,citizen_sub_8a38,LETTER,Les coûts : trop élevées et inutiles,fr
25,citizen_sub_8a38,LETTER,"voit d’un mauvais œil la construction du corridor Dalhousie,",fr
26,citizen_sub_8a38,LETTER,"ce sont les coûts de réalisation trop élevés, représentant plus de la moitié de ceux du futur boulevard urbain.",fr
27,citizen_sub_8a38,LETTER,", il y a lieu de s’inquiéter des coûts associés à la construction du corridor Dalhousie.",fr
28,citizen_sub_8a38,LETTER,"Rappelons que les coûts totaux de la phase 1 étaient estimés au départ à 90 M$ et voilà qu’aujourd’hui ils sont établis à 141,7 M$1, soit près de 60 % de plus.",fr
29,citizen_sub_8a38,LETTER,"Cette somme de 141,7 M$ exclut le projet de corridor d’autobus qui pourrait voir le jour sur Dalhousie, au grand dam de plusieurs citoyens et organismes.",fr
30,citizen_sub_8a38,LETTER,"Selon la SHM, la nouvelle rue Dalhousie aurait deux voies réservées en exclusivité aux autobus et générerait une dépense additionnelle de 86 M$, faisant ainsi passer le coût total du projet de 141,7 M$ à 227,7 M$, ce qui représente une hausse de 153 %, par rapport au coût initial du projet évalué à 90 M$. Qui plus est, l’Agence métropolitaine de transport (AMT), à qui revient la décision de financer les 86 M$ nécessaires à la construction de ce corridor, estime d’ailleurs les coûts de réalisation à 118,7 M$. Cette somme figure dans le plan triennal d’immobilisations adopté en novembre dernier par l’AMT.",fr
31,citizen_sub_8a38,LETTER,"Montréal juge inacceptable de dépenser des fonds publics, alors qu’une alternative moins coûteuse, plus structurante et performante",fr
32,citizen_sub_8a38,LETTER,", serait à prioriser, ce que nous démontrerons dans la section 3 du document.",fr
33,citizen_sub_8a38,LETTER,"À notre avis, les justifications de la SHM quant au choix du corridor Dalhousie, comparativement aux six autres tracés alternatifs étudiés, ne sont guère convaincantes.",fr
34,citizen_sub_8a38,LETTER,"À cet égard, la SHM affirme dans le document synthèse présenté en juin 2009 que :",fr
35,citizen_sub_8a38,LETTER,"Au terme d’une analyse multicritère, l’option 3 – axe",fr
36,citizen_sub_8a38,LETTER,", a été retenue comme tracé préférentiel pour l’avant-projet détaillé.",fr
37,citizen_sub_8a38,LETTER,"Ce tracé, bien que plus complexe à aménager et nécessitant des investissements significatifs, s’est démarqué quant à sa capacité à satisfaire les besoins actuels et futurs de déplacements des autobus et à s’arrimer au cadre urbain riverain2.",fr
38,citizen_sub_8a38,LETTER,Rappelons que le projet de réaménagement de l’autoroute Bonaventure s’effectuera en trois phases.,fr
39,citizen_sub_8a38,LETTER,"La première, celle à l’étude actuellement, comprend le tronçon entre la rue Brennan et SaintJacques.",fr
40,citizen_sub_8a38,LETTER,"Le financement relève de la Ville de Montréal, alors que dans le cas des deux autres phases, c’est le gouvernement fédéral qui devra annoncer le financement pour moderniser l’infrastructure routière.",fr
41,citizen_sub_8a38,LETTER,"Société du Havre de Montréal, Quartier Bonaventure.",fr
42,citizen_sub_8a38,LETTER,"Réaménagement de l’autoroute Bonaventure, phase 1.",fr
43,citizen_sub_8a38,LETTER,"Synthèse des études de l’avant-projet détaillé, mars 2009, p. 31.",fr
44,citizen_sub_8a38,LETTER,"3Il va sans dire que ce choix est très étonnant de la part de la SHM, et surtout du maire de Montréal qui, rappelons-le, fait partie du conseil d’administration de l’organisme.",fr
45,citizen_sub_8a38,LETTER,Examinons cela de plus près.,fr
46,citizen_sub_8a38,LETTER,"D’abord, non seulement le corridor Dalhousie ne respecte pas la vision du Plan de transport de la Ville de Montréal, mais son coût excède considérablement ce qui est prévu.",fr
47,citizen_sub_8a38,LETTER,Le 7e chantier du plan vise à « installer une plus grande capacité en transport en commun dans le corridor pont Champlain – Bonaventure »3.,fr
48,citizen_sub_8a38,LETTER,Est-ce que le corridor Dalhousie fait partie du corridor pont Champlain – Bonaventure ?,fr
49,citizen_sub_8a38,LETTER,La réponse est : NON!,fr
50,citizen_sub_8a38,LETTER,C’est tout simplement un autre axe de transport.,fr
51,citizen_sub_8a38,LETTER,"De plus, ce même plan mentionne, aux pages 91 et 92, la pertinence d’aménager les voies réservées dans l’axe de l’autoroute Bonaventure, à un coût beaucoup moins élevé que les 86 M$ estimés pour le corridor Dalhousie.",fr
52,citizen_sub_8a38,LETTER,Le Plan de transport indique à ce sujet que :,fr
53,citizen_sub_8a38,LETTER,"Il s'agit de renforcer le corridor centre-ville – pont Champlain – Rive-Sud, l'un des deux principaux liens interrives de la région avec un achalandage de 17 000 déplacements en pointe du matin.",fr
54,citizen_sub_8a38,LETTER,Un aménagement de type SRB inséré dans le projet de boulevard Bonaventure permettra d'accueillir les autobus métropolitains et de bonifier l'accessibilité de l’Île-des-Soeurs.,fr
55,citizen_sub_8a38,LETTER,L'aménagement de la voie en site propre est évalué à 30 M$. L’implantation d’un SRB dans le corridor Bonaventure est compatible avec le projet de développement du Havre de Montréal et ne compromet pas l'implantation d'un système léger sur rail (SLR) centre-ville-RiveSud ou toute autre solution à plus long terme4.,fr
56,citizen_sub_8a38,LETTER,"Ensuite, puisque le corridor Dalhousie semble être une solution intérimaire, temporaire d’ici à ce que le SLR reliant Montréal à la Rive-Sud soit en opération, cette dépense publique, considérable soit-elle, deviendrait purement inutile.",fr
57,citizen_sub_8a38,LETTER,"Dans une fiche synthèse déposée par le promoteur, on peut y lire que : « Dans l’attente de la réalisation du SLR Rive-Sud, ce projet complémentaire permet d’améliorer la situation existante pour les usagers actuels et futurs [",fr
58,citizen_sub_8a38,LETTER,Il y a donc lieu de croire que cette mesure serait éphémère.,fr
59,citizen_sub_8a38,LETTER,"Enfin, l’administration du maire de Montréal – qui s’est empressée de faire adopter, à la séance du conseil de ville du 21 septembre dernier, une dépense de 2,6 M$ de dollars pour des études dédiées seulement à l’implantation du corridor Dalhousie –, ne semble pas réaliser à quel point les coûts associés à ces voies réservées en site propre excèdent ce qui se fait ailleurs.",fr
60,citizen_sub_8a38,LETTER,Les élus de Vision Montréal se sont d’ailleurs opposés à cette dépense.,fr
61,citizen_sub_8a38,LETTER,"Fait à noter, dans une lettre transmise à la ministre des Transports, Julie Boulet, le 16 septembre 2009, l’ingénieur Sami Hakim démontrait, à l’aide d’une étude américaine publiée par le Transportation Research Board en 2003, que les coûts de construction du corridor Dalhousie, d’une longueur d’environ 700 mètres, seraient 12 fois plus élevés que la moyenne des projets de voies réservées en site propre de certaines villes nord-américaines.",fr
62,citizen_sub_8a38,LETTER,"Le tableau de la page suivante, préparé par l’ingénieur, en fait état6.",fr
63,citizen_sub_8a38,LETTER,"Ville de Montréal, Plan de transport.",fr
64,citizen_sub_8a38,LETTER,"Réinventer Montréal, juin 2008, p. 19.",fr
65,citizen_sub_8a38,LETTER,Société du Havre de Montréal.,fr
66,citizen_sub_8a38,LETTER,"Le transport collectif : une composante majeure du projet, mars 2009, p. 7.",fr
67,citizen_sub_8a38,LETTER,d’une étude américaine qui peut être consultée sur Internet à http://onlinepubs.trb.org/onlinepubs/tcrp/tcrp_rpt_90v1.pdf.,fr
68,citizen_sub_8a38,LETTER,"Pour un aperçu des coûts des projets de corridors exclusifs des villes mentionnées, voir le tableau à la page 41.",fr
69,citizen_sub_8a38,LETTER,42.2 L’achalandage véhiculaire : une hausse à prévoir avec 10 voies de circulation utilisées à pleine capacité Le deuxième élément qui fonde l’opposition de Vision,fr
70,citizen_sub_8a38,LETTER,"au corridor Dalhousie, c’est l’augmentation de l’achalandage véhiculaire.",fr
71,citizen_sub_8a38,LETTER,"Bien que la SHM vise, avec le projet global, le transfert modal d’environ 3800 automobilistes vers le transport collectif, d’où cet objectif « permettra d’augmenter le nombre de déplacements dans l’axe Bonaventure, tout en réduisant, d’environ 20 %, les débits automobiles »7, nous questionnons la validité de cette affirmation.",fr
72,citizen_sub_8a38,LETTER,"La SHM se targue en affirmant que « contrairement à la plupart des projets routiers traditionnels, le projet Bonaventure présente la particularité de diminuer délibérément la capacité routière d’un axe de 12 à 8 voies »8.",fr
73,citizen_sub_8a38,LETTER,"Toutefois, selon certaines observations, l’achalandage serait accru avec le projet, en incluant les deux voies du corridor Dalhousie qui accueilleraient désormais tous les autobus (et non seulement une partie) qui feraient la navette entre la Rive-Sud, par le pont Champlain, et le terminus centre-ville, soit environ 1400 à 1600 autobus par jour.",fr
74,citizen_sub_8a38,LETTER,Le professeur David Hanna résume bien cette réalité :,fr
