,file,speaker,sentence,lang
0,citizen_sub_8a12,LETTER,Mémoire du Centre de santé et de services sociaux (CSSS) du Sud-Ouest–Verdun Présenté à l’Office de consultation publique de Montréal relativement au Quartier Bonaventure-,fr
1,citizen_sub_8a12,LETTER,Réaménagement de l’autoroute Bonaventure (,fr
2,citizen_sub_8a12,LETTER,"Madeleine Breton Directrice de la Planification, de la santé publique et des partenariats Montréal, janvier 2010Introduction",fr
3,citizen_sub_8a12,LETTER,"En juin 2004, le Centre de santé et de services sociaux (CSSS) du Sud-Ouest– Verdun a vu le jour.",fr
4,citizen_sub_8a12,LETTER,"Suivant le principe de l’approche populationnelle, le CSSS s’est vu confier le mandat d’assurer la convergence des efforts d’un réseau de partenaires pour améliorer l’état de santé et de bien-être de la population.",fr
5,citizen_sub_8a12,LETTER,"Une collaboration étroite avec les différents niveaux de gouvernements, la Ville de Montréal, les arrondissements, le milieu de l’habitation, les entreprises d’économie sociale, les ressources non institutionnelles et les organismes communautaires constitue l’une des conditions de succès du développement d’une vision cohérente des actions pouvant améliorer la santé et le bien-être de la population du Sud-Ouest.",fr
6,citizen_sub_8a12,LETTER,"Il revient à ces acteurs, et bien sûr, au CSSS du Sud-Ouest–Verdun en priorité, de soutenir l’émergence de diverses stratégies de renforcement des principaux déterminants de la santé (les conditions de vie;",fr
7,citizen_sub_8a12,LETTER,les prédispositions biologiques et génétiques;,fr
8,citizen_sub_8a12,LETTER,les habitudes de vie et les autres comportements reliés à la santé;,fr
9,citizen_sub_8a12,LETTER,l’organisation des services sociaux et de santé ainsi que l’accès aux ressources).,fr
10,citizen_sub_8a12,LETTER,C’est dans cet esprit de partenariat et de collaboration que le CSSS du Sud-Ouest– Verdun vous soumet son point de vue sur le projet Quartier Bonaventure,fr
11,citizen_sub_8a12,LETTER,Nos commentaires porteront principalement sur les enjeux de santé publique qui sont très précisément dans notre champ de compétence.,fr
12,citizen_sub_8a12,LETTER,D’autres observations seront d’ordre plus général et nous les soulevons à titre de corps public concerné par le bien-être de la collectivité.,fr
13,citizen_sub_8a12,LETTER,"2Un lien étroit entre l’environnement bâti et la santé des populations L’état d’avancement des connaissances dans le champ de la santé publique nous permet aujourd’hui d’affirmer, sans l’ombre d’un doute, que l’environnement bâti constitue un déterminant important de la santé et du bien-être des populations1.",fr
14,citizen_sub_8a12,LETTER,"On entend par environnement bâti : l’aménagement urbain, le transport, la qualité de l’environnement et l’habitation.",fr
15,citizen_sub_8a12,LETTER,"Ces quatre dimensions influencent la santé, d’une part par l’exposition physique des citoyens à certaines contraintes : gaz à effet de serre (GES), qualité de l’air, bruit, etc., et d’autre part, par les comportements qu’elles induisent en termes de mobilité, activités physiques et autres.",fr
16,citizen_sub_8a12,LETTER,"Un aménagement urbain déficient peut engendrer de l’insécurité, de l’exclusion sociale, des traumatismes routiers, des problèmes cardio-vasculaires et respiratoires, de même qu’il peut défavoriser l’activité physique et par conséquent, entraîner l’obésité et son lot de problèmes sur la santé.",fr
17,citizen_sub_8a12,LETTER,"Dans tout projet de développement urbain et d’infrastructure, les différentes dimensions de l’environnement bâti devraient être pensées et conçues de façon à maximiser les retombées positives sur l’état de santé des populations.",fr
18,citizen_sub_8a12,LETTER,"Dans le présent mémoire, nous nous attardons plus précisément à démontrer que les investissements importants que l’on s’apprête à réaliser dans le cadre du réaménagement de l’autoroute Bonaventure doivent être porteurs d’une vision favorable au développement de la santé et du bien-être de la population.",fr
19,citizen_sub_8a12,LETTER,Nos commentaires vont porter sur les enjeux résultant de l’interaction entre le projet et notre champ d’expertise notamment : 1.,fr
20,citizen_sub_8a12,LETTER,La requalification du secteur de l’autoroute Bonaventure 2.,fr
21,citizen_sub_8a12,LETTER,La qualité de l’air 5.,fr
22,citizen_sub_8a12,LETTER,L’aménagement urbain et la vie de quartier 31.,fr
23,citizen_sub_8a12,LETTER,La requalification du secteur Bonaventure : une avancée positive Le réaménagement de l’autoroute Bonaventure découle de la «,fr
24,citizen_sub_8a12,LETTER,» élaborée par la Société du Havre de Montréal qui vise une réappropriation concrète de l’espace urbain et riverain du fleuve au profit de la population montréalaise.,fr
25,citizen_sub_8a12,LETTER,"Rappelons que tout ce secteur est au cœur de l’histoire ouvrière, commerciale, industrielle et ferroviaire de Montréal et qu’il nous apparaît indiqué de rappeler la richesse de ce passé dans le cadre de l’aménagement du nouveau quartier Bonaventure.",fr
26,citizen_sub_8a12,LETTER,"La population du Sud-Ouest mérite que l’on souligne avec fierté sa contribution au développement de Montréal par un rappel historique sous la forme d’expositions, d’aménagement des espaces publics ou autres.",fr
27,citizen_sub_8a12,LETTER,"Signalons d’entrée de jeu, que le projet soumis à la consultation de ce soir est intéressant dans la mesure où il tente de rétablir une certaine continuité entre Griffintown et le faubourg des Récollets, deux secteurs divisés et déstructurés par la construction du viaduc ferroviaire du CN à la fin des années 20, puis par la construction de l’autoroute Bonaventure dans les années 60.",fr
28,citizen_sub_8a12,LETTER,"Les efforts mis de l’avant pour redonner vie à cette portion de la ville sont, à notre avis, fort louables.",fr
29,citizen_sub_8a12,LETTER,Il est évident que les concepteurs du projet ont apporté une attention particulière aux questions de transport actif et collectif et de développement durable.,fr
30,citizen_sub_8a12,LETTER,"L’effort important consenti pour intégrer certains autres éléments de développement durable (toits verts, espaces publics faisant une place généreuse à la végétation et inclusion des objectifs LEED) mérite aussi d’être souligné pour ses retombées favorables à la santé, notamment pour leur incidence sur la diminution des îlots de chaleur.",fr
31,citizen_sub_8a12,LETTER,"Des habitations adaptées aux besoins de la population Il n’y a aucun doute qu’un stock de logements stables, sécuritaires et abordables financièrement soit un des déterminants le plus important pour la santé physique et psychologique des personnes, des ménages et des communautés.",fr
32,citizen_sub_8a12,LETTER,"4Avec la crise du logement des dernières années, la pénurie de logements dont le coût est accessible à de petits budgets a provoqué une aggravation de la situation des ménages moins nantis.",fr
33,citizen_sub_8a12,LETTER,"Pour Le Sud-Ouest, rappelons que le nombre de ménages toute catégorie confondue en attente d’un logement social en HLM s’élève à 1 088 2 et que 33.3% des ménages locataires consacrent plus de 30% de leur revenu au logement3.",fr
34,citizen_sub_8a12,LETTER,Un portrait des familles montréalaises réalisé par la CRÉ de Montréal a lui aussi mis en évidence les problèmes accrus qu’éprouvent les familles avec enfants à se loger à cause de la rareté et du coût des logements de grande taille4.,fr
35,citizen_sub_8a12,LETTER,"Ces situations sont plus fréquentes pour les familles monoparentales et immigrantes, une réalité bien présente dans le Sud-Ouest.",fr
36,citizen_sub_8a12,LETTER,"Nous saluons le fait que le projet prévoie la réalisation de logements sociaux, tel que stipulé dans la stratégie d’inclusion de la Ville de Montréal, afin qu’au minimum 15% des nouvelles unités d’habitation construites sur le territoire de Montréal soient des logements sociaux et communautaires, et ce, d’autant plus que la presque totalité des terrains visés est une propriété municipale.",fr
37,citizen_sub_8a12,LETTER,Cet effort est particulièrement important considérant que la grande majorité des ménages locataires dans le SudOuest n’ont pas les revenus suffisants pour accéder au 15% d’unités d’habitation abordable prévu dans le projet;,fr
38,citizen_sub_8a12,LETTER,une perspective de développement résidentiel répondant toutefois à une demande significative des ménages de la grande région montréalaise.,fr
39,citizen_sub_8a12,LETTER,"Par contre, la typologie des logements projetés dans cet avant-projet en ce qui a trait aux îlots centraux nous semble peu indiquée pour répondre aux besoins des familles.",fr
40,citizen_sub_8a12,LETTER,"Or, comme nous venons de le voir, les besoins sont criants pour cette partie de notre population.",fr
41,citizen_sub_8a12,LETTER,"De ce fait, il nous apparaît important de prévoir ce développement dans un secteur mieux adapté au bien-être des familles en milieu urbain.",fr
42,citizen_sub_8a12,LETTER,"La présence d’espaces verts, de services de proximité, d’écoles, de cours intérieures permet de mieux combler les attentes des familles.",fr
43,citizen_sub_8a12,LETTER,"En ce sens, la localisation des unités de logement famille dans le secteur du Faubourg des Récollets ou encore leur localisation dans de futurs développements dans Griffintown semble plus appropriée pour permettre un épanouissement de tous les membres de la famille.",fr
44,citizen_sub_8a12,LETTER,La question du logement social est au cœur de tous les projets.,fr
45,citizen_sub_8a12,LETTER,"5Or, certains sites sont plus propices et plus adaptés pour répondre aux besoins des familles vulnérables.",fr
46,citizen_sub_8a12,LETTER,"Voilà pourquoi, nous recommandons : I- … que le projet de réaménagement de l’autoroute Bonaventure prévoit à l’extérieur des îlots centraux une proportion importante de produits résidentiels répondant aux attentes et besoins particuliers des familles avec enfants, par la construction de logements de 2 ou 3 chambres à coucher et plus, ainsi qu’à un accès à des cours ou contribuera espaces verts à l'exode des familles au freiner familiaux.",fr
47,citizen_sub_8a12,LETTER,"Cette approche profit des banlieues, un objectif privilégié par la ville.",fr
48,citizen_sub_8a12,LETTER,"II- … que la Ville de Montréal et les arrondissements concernés développent, Bonaventure, une vision dans le cas d’ensemble du projet des grands chantiers en cours et à venir dans les secteurs voisins (Faubourg des Récollets et Griffintown), afin de planifier de façon plus cohérente l’inclusion et la localisation des logements sociaux et abordables et services correspondants aux besoins des différents types de clientèles, le tout en respectant minimalement ou en dépassant les objectifs prévus dans la stratégie d’inclusion de la ville.",fr
49,citizen_sub_8a12,LETTER,Le transport comme élément structurant de l’aménagement urbain et de la santé 3.1 Des visées de réduction du volume de circulation au profit du transport collectif Vivre en ville implique un grand nombre de défis.,fr
50,citizen_sub_8a12,LETTER,L’un d’entre eux est la relation entre la circulation automobile et la santé des populations.,fr
51,citizen_sub_8a12,LETTER,"La pollution engendrée par l’augmentation de l’activité humaine, particulièrement le transport de personnes, suscite des inquiétudes du point de vue de la santé publique, d’où un consensus scientifique social émerge relativement à la nécessité d’un virage important en matière de transport durable.",fr
52,citizen_sub_8a12,LETTER,"Dans la région métropolitaine, le transport routier est responsable de 47 % des émissions de gaz à effet de serre (GES) 5.",fr
53,citizen_sub_8a12,LETTER,"Aujourd’hui, les liens entre l’augmentation des GES et les changements climatiques sont clairement établis.",fr
54,citizen_sub_8a12,LETTER,"Nous connaissons les conséquences de ces changements, notamment l’augmentation des épisodes de smog et des phénomènes de canicules.",fr
55,citizen_sub_8a12,LETTER,Ces changements climatiques jouent également un rôle dans la prolifération des allergènes ayant un impact sur la santé des populations en termes de problèmes respiratoires et de décès prématurés.,fr
56,citizen_sub_8a12,LETTER,"À cet égard, signalons qu’une étude réalisée par le Département de santé publique de Toronto estime qu’une réduction de 30 % des émissions des véhicules permettrait de sauver annuellement 189 vies et d’économiser 900 $ millions en frais de santé6.",fr
57,citizen_sub_8a12,LETTER,"Dans ce contexte, la démolition de l’autoroute Bonaventure, sa transformation en un boulevard urbain et l’aménagement d’un corridor dédié au transport collectif sont concordants avec les visées de la santé publique quant à la réduction du volume de circulation automobile par un transfert modal au profit du transport collectif.",fr
58,citizen_sub_8a12,LETTER,Les modélisations réalisées pour la Société du Havre laissent en effet supposer une diminution d’un peu plus de 20% des déplacements automobiles au profit d’une augmentation de 66 à 73 % de la part modale du transport collectif.,fr
59,citizen_sub_8a12,LETTER,"Toutefois, le CSSS du Sud-Ouest–Verdun souligne l’importance de s’assurer qu’il s’agit d’un gain réel, et non pas d’un simple déplacement vers d’autres axes routiers notamment vers le secteur voisin de Griffintown et l’échangeur Turcot, une crainte 7exprimée par de nombreux résidants et interlocuteurs dans le Sud-Ouest.",fr
60,citizen_sub_8a12,LETTER,Il n’est pas souhaitable de continuer à examiner chaque projet de transport isolément les uns des autres.,fr
61,citizen_sub_8a12,LETTER,La réduction du nombre de déplacements en automobile et des émissions des GES est un enjeu qui appelle une vision globale du développement des transports et des axes routiers dans la région métropolitaine et nous ne pouvons qu’inviter les différents paliers de gouvernements à agir dans ce sens et à identifier des cibles concrètes à atteindre.,fr
