,file,speaker,sentence,lang
0,citizen_sub_8a15,LETTER,Société du Havre de Montréal's (SHM),fr
1,citizen_sub_8a15,LETTER,Quartier Bonaventure Memorandum submitted to OCPM for Public Consultation on 7 January 2010,en
2,citizen_sub_8a15,LETTER,"It is vain to talk of the interest of the community, without understanding what is the interest of the individual.",en
3,citizen_sub_8a15,LETTER,--Jeremy Bentham in An Introduction to the Principles of Morals and Legislation Table of Contents Introduction ...............................................................................................................................,en
4,citizen_sub_8a15,LETTER,1 Democracy................................................................................................................................... 2 Concerns ......................................................................................................................................,en
5,citizen_sub_8a15,LETTER,The Dalhousie Corridor.................................................................................................................... 4 Cost.......................................................................................................................................................................4 Heritage..............................................................................................................................................................4 Pollution.............................................................................................................................................................6 Barriers and New Construction .....................................................................................................,en
6,citizen_sub_8a15,LETTER,6 Conclusion and Recommendations .................................................................................... 7,en
7,citizen_sub_8a15,LETTER,Introduction My name is Judith Bauer.,en
8,citizen_sub_8a15,LETTER,"Attracted by the unique character, rich history, and superb location I purchased a home and moved to the neighbourhood in 2004.",en
9,citizen_sub_8a15,LETTER,I am a member of both the Committee for the Sustainable Redevelopment of Griffintown (CSRG) and the Chambre Immobilière Griffinoise.,en
10,citizen_sub_8a15,LETTER,I am on the board of the Griffintown Horse Palace Foundation and co-organizer of the Griffintown Corridor Culturel.,en
11,citizen_sub_8a15,LETTER,I care about the manner in which this sensitive area is redeveloped not only because this is my neighbourhood but also because this is my city.,en
12,citizen_sub_8a15,LETTER,"Democracy The proposed bus corridor is a 5-minute walk from the Bonaventure metro station, a 5-minute walk to McGill Street in Vieux Montréal, and a 10-minute walk to the corner of Peel & Ste-Catherine Streets and it is obvious to me that what this neighbourhood becomes will affect not only those like me who live and work here but every Montrealer who lives or works in the neighbouring areas.",en
13,citizen_sub_8a15,LETTER,"Although it is what developers and city planners (or the lack thereof) seem consistently to do, I do not believe it is possible to reconfigure our city in a sustainable and economically viable way by giving the green light to megaprojects that are developed in isolation.",en
14,citizen_sub_8a15,LETTER,Why are these proposals presented without the context of neighbouring projects that have been approved or proposed?,en
15,citizen_sub_8a15,LETTER,Why is there no coherent plan between them all?,en
16,citizen_sub_8a15,LETTER,"Why are we, the citizens who live and work here, not consulted about our needs and wishes for our community and our city prior to the long and costly development of such megaproposals?",en
17,citizen_sub_8a15,LETTER,We are here every day.,en
18,citizen_sub_8a15,LETTER,"We see the advantages and disadvantages of the area, we experience firsthand what works and what doesn’t, we have an insider’s view of how the various neighbourhoods integrate and could be further integrated to improve quality of life and economic health for all concerned.",en
19,citizen_sub_8a15,LETTER,Why not ask us first?!,en
20,citizen_sub_8a15,LETTER,Of course the developers and 2the municipality have their experts and may believe they know better,en
21,citizen_sub_8a15,LETTER,"but if I hire an expert to assist with remodeling my home, I first would expect them to ask me what I want, what is important to me, and second to offer proposals and solutions.",en
22,citizen_sub_8a15,LETTER,Why was the community not asked about what they want for this area prior to being presented with a project that has on several occasions been described by M. Rainville as “cannée”?,en
23,citizen_sub_8a15,LETTER,"Why was Mme Isabelle Hudon, the president of the Conseil d'administration de la Société du Havre de Montréal, quoted in a 17 September 2009 press release from the SHM as saying: Toute étude additionnelle qui pourrait être requise à ce stade concernant le corridor Dalhousie ne servirait qu'à obtenir un niveau de raffinement des études antérieures sans remettre en question la pertinence de ce corridor.1 If the project the SHM has presented to us is already ‘in the can’ and new input only to be used for ‘refining’ what has already been decided, what is the true value of these public consultations to the citizens and organizations participating?",en
24,citizen_sub_8a15,LETTER,Concerns I am in favour of lowering the Bonaventure Expressway north of Peel Basin and improving public transport so as to reduce the number of private vehicles circulating but there are aspects of the Société du Havre de Montréal's (SHM) Quartier Bonaventure proposal which raise serious concerns.,en
25,citizen_sub_8a15,LETTER,La Ville de Montréal donne le feu vert à la Société du Havre de Montréal - Le corridor Dalhousie fait désormais partie intégrante du projet de réaménagement de l'autoroute Bonaventure; Press release 17.09.2009.,fr
26,citizen_sub_8a15,LETTER,"3My concerns center around the proposed designated bus lane, the Dalhousie Corridor, and the plan to redevelop the liberated lands by constructing a row of high-density towers between the new boulevards.",en
27,citizen_sub_8a15,LETTER,"The Dalhousie Corridor Cost By all estimates the cost of the proposed bus lane is exorbitant, particularly considering it is but a temporary solution selected based on incomplete and flawed studies.2 I fail to understand why serious consideration is being given to such a costly venture when other alternatives exist, such as Peel Street, a tramway on the Victoria Bridge, or bus lanes on the new boulevards themselves.",en
28,citizen_sub_8a15,LETTER,I also question the wisdom of spending between $86 and $119 million on a temporary fix rather than investing it in a durable long-term solution.,en
29,citizen_sub_8a15,LETTER,"Given that one of the aims of the SHM, the Ville de Montréal, and the local community is to revitalize this area, it would seem that choosing a different transport solution and diverting the monies saved into economic and cultural development in and around the area would be a more promising approach.",en
