,file,speaker,sentence,lang
0,citizen_sub_8a2,LETTER,Mémoire présenté par David B. Hanna professeur au Département d’études,fr
1,citizen_sub_8a2,LETTER,à l’École des sciences de la gestion (UQAM),fr
2,citizen_sub_8a2,LETTER,"à l’occasion de la consultation publique de l’OCPM sur l’avant-projet du Quartier Bonaventure proposé par la Société du Havre de Montréal le 13 janvier, 2010 1Mme Hélène Laperrière, Office de consultation publique de Montréal",fr
3,citizen_sub_8a2,LETTER,"Madame la Présidente, messieurs les commissaires, Permettez-moi d’abord de me présenter.",fr
4,citizen_sub_8a2,LETTER,"Je suis David Hanna, professeur au Département d’études urbaines et touristiques à l’UQAM, ancien président et viceprésident de la Fondation Héritage-Montréal, ancien président de la Fondation du Patrimoine religieux du Québec, table de Montréal, et ancien membre du Conseil du patrimoine pendant dix ans.",fr
5,citizen_sub_8a2,LETTER,"Mon mémoire est présenté en réponse à l’avant-projet du Quartier Bonaventure, tel que présenté par son directeur, M. Gaétan Rainville et dans les documents déposés.",fr
6,citizen_sub_8a2,LETTER,Je suis généralement en faveur de ce projet urbain structurant mais particulièrement opposé au concept du Corridor d’autobus Dalhousie.,fr
7,citizen_sub_8a2,LETTER,Les raisons sont multiples et sérieuses.,fr
8,citizen_sub_8a2,LETTER,Ce corridor est malheureusement très déstructurant comme nous allons voir.,fr
9,citizen_sub_8a2,LETTER,Je compte y aller point par point.,fr
10,citizen_sub_8a2,LETTER,concept général du boulevard urbain L’,fr
11,citizen_sub_8a2,LETTER,"de démolir une autoroute sur pilotis en zone péri-centrale tout en la remplaçant par un boulevard urbain avec de nouveaux ilots au centre cadre bien avec les nouvelles idées sur la revitalisation urbaine, l’apaisement du trafic automobile et le retissage du tissus urbain rompu",fr
12,citizen_sub_8a2,LETTER,"Dans une optique de dynamique urbaine entre Montréal et les autres métropoles nord-américaines, ou encore dans la compétition ville-banlieue, ce concept de boulevard urbain avec de nouveaux ilots animés d’une architecture moderniste, le tout ouvrant un nouveau front vers le sud, permet au centre-ville de prendre de l’expansion dans une bonne direction.",fr
13,citizen_sub_8a2,LETTER,Montréal offre un des meilleurs centres-villes en Amérique.,fr
14,citizen_sub_8a2,LETTER,"La présence résidentielle y est la plus solide en Amérique du Nord,",fr
15,citizen_sub_8a2,LETTER,"Mais son potentiel d’expansion vers l’ouest ou le nord est presque nul et vers l’est, assez limité.",fr
16,citizen_sub_8a2,LETTER,Un tel centre-ville ne peut pas se permettre de stagner.,fr
17,citizen_sub_8a2,LETTER,Je tiens à souligner que sur ce point je suis en faveur avec l’objectif principal de ce projet.,fr
18,citizen_sub_8a2,LETTER,"Je tiens aussi à souligner que les retombés économiques à long terme d’un tel projet de boulevard urbain, avec îlots centraux bâtis, sont excellentes.",fr
19,citizen_sub_8a2,LETTER,Rares sont les grands projets urbains qui peuvent générer autant de retombés économiques à long terme.,fr
20,citizen_sub_8a2,LETTER,"Rappelons le courageux «Big Dig» de Boston, l’enfouissement de l’autoroute péricentrale qui a effectivement éliminé une rupture urbaine importante mais à des coûts monstrueux.",fr
21,citizen_sub_8a2,LETTER,"Ce projet éviterait de tels désastres financiers, grâce au développement des nouveaux îlots.",fr
22,citizen_sub_8a2,LETTER,"Il faut insister, toutefois, sur l’expression « à long terme », car le rythme de développement immobilier du centre-ville de Montréal ne promet pas une prise en charge rapide de ces ilôts.",fr
23,citizen_sub_8a2,LETTER,Un horizon plus réaliste serait 25 ans à mon avis.,fr
24,citizen_sub_8a2,LETTER,2Le projet comporte malheureusement une composante qui est nettement moins bien pensée et qui porte un sérieux préjudice à la revitalisation de cette zone péricentrale.,fr
25,citizen_sub_8a2,LETTER,"Il s’agit du Corridor d’autobus Dalhousie, un projet mal conçu, à mon avis, comparativement au boulevard urbain, qui lui est inspirant.",fr
26,citizen_sub_8a2,LETTER,Le mémoire se propose donc de cibler cette cicatrice urbaine dévastatrice afin d’en comprendre les enjeux.,fr
27,citizen_sub_8a2,LETTER,2--L’enjeu de diminution de la circulation routière en privilégiant le transport collectif,fr
28,citizen_sub_8a2,LETTER,Situons d’abord clairement cet objectif important de l’avant-projet Bonaventure.,fr
29,citizen_sub_8a2,LETTER,La Société du Havre de Montréal (SHM) nous propose de croire que son projet de diminution de circulation routière se confirme par la transformation et je cite «d’une autoroute de douze voies à un boulevard de huit voies».,fr
30,citizen_sub_8a2,LETTER,Il faut croire que le public ne sait pas compter.,fr
31,citizen_sub_8a2,LETTER,"La période de questions en novembre m’a permis, je crois, de démontrer l’inverse.",fr
32,citizen_sub_8a2,LETTER,"Actuellement, d’une autoroute à six voies à la hauteur de la rue Wellington, on passe vers un boulevard urbain de huit voies à la hauteur de la rue St-Jacques avec stationnement permis un peu plus loin, sur deux des voies.",fr
33,citizen_sub_8a2,LETTER,"La situation actuelle passe donc de six voies carrossables à six voies carrossables moyennant un court segment de cinq îlots où l’on dispose de six voies de service, avec stationnement permis, sur les rues Duke et Nazareth.",fr
34,citizen_sub_8a2,LETTER,Il est non seulement malhonnête mais impossible de calculer ces six voies dans le calcul total comme si elles constituaient des voies d’autoroute.,fr
35,citizen_sub_8a2,LETTER,"De surcroit, on a omis du calcul les deux voies proposées sur la rue Dalhousie, réservées aux autobus.",fr
36,citizen_sub_8a2,LETTER,"On devrait donc parler actuellement d’une autoroute à six voies dont la capacité est augmentée sur seulement cinq îlots, de quatre voies de service carrossables.",fr
37,citizen_sub_8a2,LETTER,"Le projet, quant à lui, propose un boulevard à huit voies, plus deux voies réservées aux autobus, pour un total de dix voies.",fr
38,citizen_sub_8a2,LETTER,"Ce projet, dans sa version d’avant-projet présentée ici, constitue plutôt un potentiel d’accroissement de la capacité de circulation automobile, plutôt qu’une diminution.",fr
39,citizen_sub_8a2,LETTER,"Je recommande donc que la SHM refasse ses devoirs, car cet objectif clé de son projet lui a largement échappé.",fr
40,citizen_sub_8a2,LETTER,J’attire votre attention sur deux alternatives de transport collectif proposées dans des études de Tecsult dont nous avons peu entendu parler.,fr
41,citizen_sub_8a2,LETTER,"Il s’agit, premièrement, de la proposition très intéressante d’un train de banlieue empruntant le viaduc du CN et le Pont Victoria à partir de la Gare Centrale, mais qui bifurquerait sur l’embranchement passant par St-Hubert, Brossard et Laprairie, passant à côté du stationnement incitatif Chevrier sur l’autoroute 10.",fr
42,citizen_sub_8a2,LETTER,Le train Amtrak à New York utilise quotidiennement cette ligne.,fr
43,citizen_sub_8a2,LETTER,Comment se fait-il que la SHM n’en parle pas?,fr
44,citizen_sub_8a2,LETTER,"L’Agence métropolitaine de transport (AMT) a toujours remporté un succès foudroyant en installant des trains temporaires (cf. Blainville, Delson) qui devenaient vite 3des trains permanents très populaires.",fr
45,citizen_sub_8a2,LETTER,Pourquoi le manque de sérieux de la SHM quant à cette mesure durable et nécessaire?,fr
46,citizen_sub_8a2,LETTER,Les responsables seraient-ils trop préoccupés par l’accommodation des automobilistes tout en faisant fi des objectifs du gouvernement du Québec quant à la réduction des gaz à effet de serre (GES)?,fr
47,citizen_sub_8a2,LETTER,"Dans une deuxième étude, celle-ci commandée par l’AMT en 2007, la même firme Tecsult avait proposé que seule l’estacade du Pont Champlain était capable de porter un Système léger sur rail (SLR), ou tramway moderne, vers la Rive-Sud.",fr
48,citizen_sub_8a2,LETTER,"Cette étude avait spécifiquement exclu le Pont Victoria du jeu sous prétexte que les autobus étant bannis des porte-à-faux de chaque côté du pont, un SLR serait donc trop lourd et impossible à installer.",fr
49,citizen_sub_8a2,LETTER,"Sous questionnement, dans les bureaux de l’AMT, Pierre Brisset et moi leur avons demandé comment se faisait-il que ces mêmes porte-à-faux, reconstruits et plus forts que jamais (en 2001), avaient déjà porté des tramways, en convois et même avec des chars en acier, de 1909 à 1955, avec si grand succès?",fr
50,citizen_sub_8a2,LETTER,Les représentants de la firme étaient bouche bée.,fr
51,citizen_sub_8a2,LETTER,Cette étude a couté plus d’un million de dollars au public.,fr
52,citizen_sub_8a2,LETTER,"Or, la réalité est que les rails d’un SLR reposeraient, comme avant, sur la partie la plus solide des porte-à-faux, soit proche des piliers du pont, alors que les autobus naviguent partout sur le porte-à-faux, constituant ainsi un danger.",fr
53,citizen_sub_8a2,LETTER,"La partie externe du porte-à-faux était réservée, dans le passé, aux piétons et aux cyclistes.",fr
54,citizen_sub_8a2,LETTER,"Le Pont Victoria est au cœur de la partie la plus dense de la Rive-Sud (ailleurs qu’à Longueuil où le métro sert bien) et cible directement le centre-ville, via les rues Bridge et Peel.",fr
55,citizen_sub_8a2,LETTER,"Il est muni d’une bretelle qui contourne la voie maritime, évitant ainsi tout arrêt de trafic pour les bateaux.",fr
56,citizen_sub_8a2,LETTER,"Je conclus que l’aménagement d’un SLR sur ce pont pourrait se faire rapidement et à faible coût, relativement aux coûts exhorbitants prévus pour l’utilisation de l’estacade.",fr
57,citizen_sub_8a2,LETTER,Je propose que la SHM se penche aussi sur une plus sérieuse étude de cette option durable à l’aide des données de la firme Pabeco présentées à Transport Canada en 2008.,fr
58,citizen_sub_8a2,LETTER,"Bref, la démonstration de la diminution de la circulation automobile en privilégiant le transport collectif, faite par la SHM avec des consultants très dispendieux, reste encore à faire.",fr
59,citizen_sub_8a2,LETTER,"Et je ne crois pas que l’on puisse s’appuyer sur un futur SLR en boucle sur les rues Peel, de la Commune et Berri, alors que l’autobus 515 actuel, sur le même circuit, ne porte que 4 ou 5 personnes à la fois, sauf exception.",fr
60,citizen_sub_8a2,LETTER,Je propose que l’on soit un peu plus sérieux face à l’objectif du transfert modal.,fr
61,citizen_sub_8a2,LETTER,"Il me paraît évident que l’on aurait beaucoup moins d’automobiles, voire moins d’autobus diésels sur le corridor, si de telles mesures étaient prises au sérieux.",fr
62,citizen_sub_8a2,LETTER,"3—Les faiblesses du Corridor d’autobus Dalhousie La SHM a dû avouer, sous questionnement, qu’en plus de n’avoir consulté personne sur le territoire, qu’aucune étude patrimoniale n’avait été entreprise à l’ouest du viaduc du CN, là où passerait le corridor d’autobus.",fr
63,citizen_sub_8a2,LETTER,"Cette lacune est incompréhensible, d’autant plus que le corridor frôlerait deux bâtiments extrêmement importants : (1) le 4New City Gas de 1848, dont la façade serait complètement défigurée en permanence par le proposé tunnel sous le viaduc, peu importe son design,",fr
64,citizen_sub_8a2,LETTER,et (2) l’édifice triangulaire,fr
65,citizen_sub_8a2,LETTER,"entre les rues Notre-Dame et St-Maurice, dite Édifice Rodier de 1875, mieux connu aujourd’hui sous le vocable de Baron Sports.",fr
66,citizen_sub_8a2,LETTER,3.1—Le patrimoine : le New City Gas,en
67,citizen_sub_8a2,LETTER,"L’édifice originel du New City Gas, sur la rue Dalhousie, fait partie d’un complexe important qui est à la base de la révolution de lumière qui permet à Montréal, en 1848, d’être compétitif durant la nuit et surtout en hiver avec des métropoles plus au sud.",fr
68,citizen_sub_8a2,LETTER,Les seules technologies d’éclairage disponibles en 1848 étaient la chandelle (égal à un éclairage incandescent de 1 watt) et la lampe à huile de baleine (égal à 5 watts).,fr
69,citizen_sub_8a2,LETTER,Une nouvelle technologie industrielle très complexe permet de séparer le gaz de la fumée dans la combustion du charbon.,fr
70,citizen_sub_8a2,LETTER,"Ce gaz, stocké dans des citernes, se distribuait par la suite dans des tuyaux sous les rues de Montréal, alimentant les commerces et bureaux du centre-ville de l’époque au Vieux-Montréal ainsi qu’à Griffintown, le cœur industriel de la haute technologie au Canada, permettant l’installation de luminaires à gaz dans les bureaux, commerces, industries, entrepôts et rues.",fr
71,citizen_sub_8a2,LETTER,Ces luminaires pouvaient fournir un éclairage équivalent à une ampoule incandescente de 25 à 100 watts selon le nombre de jets de gaz.,fr
72,citizen_sub_8a2,LETTER,"L’édifice en question, qui est construit vers 1847-1848 afin d’encadrer le processus, est celui sur la rue Dalhousie.",fr
73,citizen_sub_8a2,LETTER,"La façade de pierre de taille est dans un style néo-grec très soigné, fort probablement dessinée de la main de l’architecte",fr
74,citizen_sub_8a2,LETTER,", puisque son rattachement à cette société est déjà connu",fr
75,citizen_sub_8a2,LETTER,et le bâtiment ressemble à d’autres œuvres de lui (Université McGill et Beaver Hall Terrace notamment),fr
76,citizen_sub_8a2,LETTER,. L’édifice a été rehaussé d’une clairevoie et d’un nouveau mur de briques en arcades sur le côté en 1861 par l’entrepreneur John Spiers.,fr
77,citizen_sub_8a2,LETTER,Il est quasiment intact aujourd’hui.,fr
