,file,speaker,sentence,lang
0,citizen_sub_8a7,LETTER,Réaménagement de l’autoroute Bonaventure (Phase 1),fr
1,citizen_sub_8a7,LETTER,"Membres de la Commission, je vous remercie pour cette opportunité de vous présenter mes réflexions et suggestions sur la réalisation du projet de réaménagement de l’autoroute Bonaventure du même quartier.",fr
2,citizen_sub_8a7,LETTER,"Depuis plusieurs années, nous œuvrons à offrir nos services auprès de la Société du Havre pour la réalisation de leur projet ambitieux de redonner au montréalais l’accès au fleuve dans un territoire défini entre les ponts Jacques-Cartier et Champlain un projet évalué à environs 8$",fr
3,citizen_sub_8a7,LETTER,"Milliards de dollars et annoncé avec beaucoup d’enthousiasme en 2004 par l’ancien Premier Ministre du Québec, l’Honorable Lucien Bouchard.",fr
4,citizen_sub_8a7,LETTER,"Depuis, nous avons eu maintes rencontres avec les différents responsables de la Société, soit Monsieur Jacques Côté, ancien PDG après le départ de M. Bouchard et M. Pierre Malo pour discuter des différents termes de référence du projet et, dans le domaine des transports, sur les aspects techniques de phasage et de réalisation du projet.",fr
5,citizen_sub_8a7,LETTER,Donc voici le Sommaire décisionnel en deux points tels que défini par l’OCPM: 1.,fr
6,citizen_sub_8a7,LETTER,De prendre connaissance de l’avant-projet détaillé du réaménagement de l’autoroute Bonaventure (Phase 1) préparé par la Société du Havre de Montréal à la suite du mandat que lui avait confié le conseil d’agglomération (dossier 1071231024) et mandater l’Office de consultation publique pour tenir une consultation publique sur le projet.,fr
7,citizen_sub_8a7,LETTER,"De mandater la Société du Havre de Montréal pour préparer et déposer à la Ville de Montréal une offre de services professionnels portant à la fois sur les études additionnelles requises et la préparation des plans et devis définitifs du corridor de transport collectif Dalhousie, dans le cadre du réaménagement de l’autoroute Bonaventure, phase 1 (tronçon de la Commune / Saint-Jacques) Donc, en réponse aux questions 3 à 6 de vos critères de rédaction d’un mémoire, nous vous avons déjà soumis notre mémoire en format PDF portant sur le quartier Bonaventure qu’on voudrait représenter devant l'OCPM en forme d’images sur powerpoint et qui ont déjà été soumises à la Société du Havre dans le passé indiquant nos préoccupations pour la réalisation du projet.",fr
8,citizen_sub_8a7,LETTER,"(Note, le powerpoint est l’essence même du mémoire).",fr
9,citizen_sub_8a7,LETTER,"En effet, le GRUHM avait proposé un seul parcours unifié du pont Champlain jusqu'au centre-ville pour la voie en site propre des autobus de la Rive-Sud.",fr
10,citizen_sub_8a7,LETTER,"La voie réservée, en forme de voie réversible pour aller dans le sens du trafic de pointe, serait entièrement au centre du corridor existant ce qui comprendrait le secteur Bonaventure en consultation.",fr
11,citizen_sub_8a7,LETTER,Nous comprenons mal le parcellement de cet élément qui se doit de fonctionner comme un ensemble pour que ce soit efficace.,fr
12,citizen_sub_8a7,LETTER,Nous avons ensuite analysé et proposé une façon de faire la greffe entre la fin de l’autoroute sur pilotis au-dessus du canal Lachine et le boulevard urbain au nord de la rue des Communes.,fr
13,citizen_sub_8a7,LETTER,"Après maints questionnements auprès de la SdH ainsi que la revu des documents disponibles sur votre site, nous ne comprenons toujours pas comment cette greffe peut physiquement être réalisé.",fr
14,citizen_sub_8a7,LETTER,"Bien sûr, tout à un coût mais avons-nous les moyens Mémoire du GRUHM 18 janvier 2010 Page 2 de 2QUARTIER BONAVENTURE",fr
15,citizen_sub_8a7,LETTER,Réaménagement de l’autoroute Bonaventure (Phase 1),fr
16,citizen_sub_8a7,LETTER,de payer l’équivalence d’envoyer un homme à la lune comme mesure temporaire d’une situation ponctuelle?,fr
17,citizen_sub_8a7,LETTER,"De plus, selon nous, dans le futur, l'alternative sur rail au corridor d'autobus ne serait pas sur un nouveau pont Champlain!",fr
18,citizen_sub_8a7,LETTER,"L'alternative à la traversé du fleuve exigerait, en priori, l'usage du nouveau tramway dans le corridor du pont Victoria.",fr
19,citizen_sub_8a7,LETTER,"Sur cette question, le préposé de l’AMT ne semblait pas être au courrant que le pont Victoria à été conçu pour recevoir des tramways qui fût en opération depuis le début du 20ième siècle jusqu’en 1952.",fr
20,citizen_sub_8a7,LETTER,Il avait confondu cet aménagement de part et d’autre de la structure avec les voies ferroviaires principales au centre de la structure désignée pour les transports de marchandises et des trains passagers interurbains.,fr
21,citizen_sub_8a7,LETTER,"Au final, le GRUHM expose un accès immédiat et progressif au Fleuve devant et pour Pointe-Saint-Charles en lien avec Verdun et le Vieux-Montréal.",fr
22,citizen_sub_8a7,LETTER,"Un projet peu coûteux qui remplirait dès le début, l’objectif initial de la SdH de redonner le fleuve aux montréalais.",fr
23,citizen_sub_8a7,LETTER,Le tout dans la continuité de l'OPA de 2007 sur les terrains du CN.,fr
24,citizen_sub_8a7,LETTER,"Finalement, nous n’intervenons pas sur le concept avancé pour le développement immobilier dans les îlots centraux de l’autoroute car nous n’avons jamais eu de réponse convenable de la fonction de ces bâtiments en plein milieu d’un corridor de transport sans interface avec la rue, chose essentielle pour le bon fonctionnement de bâtiments ici à Montréal, Merci et bonne vision du Powerpoint ci-inclus.",fr
25,citizen_sub_8a7,LETTER,"Note d’authenticité, toutes les photos et les plans ont été préparés par l’auteur à moins d’indication au contraire.",fr
26,citizen_sub_8a7,LETTER,Mémoire du GRUHM 18 janvier 2010,fr
