,file,speaker,sentence,lang
0,citizen_sub_8a37,LETTER,Mémoire sur le projet de réaménagement de l’autoroute,fr
1,citizen_sub_8a37,LETTER,"présenté à l’Office de consultation publique de Montréal Conseil régional de l’environnement de Montréal Montréal, le 7 janvier 2010Recherche et rédaction : Révision : Daniel Bouchard André Porlier",fr
2,citizen_sub_8a37,LETTER,"Leila Copti Conseil régional de l’environnement de Montréal 454, avenue Laurier",fr
3,citizen_sub_8a37,LETTER,"Courriel : info@cremtl.qc.ca Le Conseil régional de l’environnement de Montréal (CRE-Montréal), organisme à but non lucratif",fr
4,citizen_sub_8a37,LETTER,", se préoccupe des enjeux environnementaux de l’île de Montréal depuis 1996.",fr
5,citizen_sub_8a37,LETTER,"Fort de plus d’une centaine de membres corporatifs et de son expérience en concertation, le CRE-Montréal possède l’expertise du travail en collaboration avec plusieurs partenaires sur de nombreux dossiers environnementaux, touchant les secteurs du transport, de l’aménagement, des matières résiduelles, des espaces verts, de l’eau et de l’air.",fr
6,citizen_sub_8a37,LETTER,Le Conseil régional de l’environnement,fr
7,citizen_sub_8a37,LETTER,de Montréal (CRE-Montréal),fr
8,citizen_sub_8a37,LETTER,appuie la volonté de la Société du Havre de réaménager l’autoroute Bonaventure en boulevard urbain permettant ainsi l’émergence d’un nouveau quartier et la réappropriation de l’espace urbain et riverain du havre.,fr
9,citizen_sub_8a37,LETTER,"L’intégration des normes LEED ND, les mesures pour prioriser les piétons et les cyclistes, la réduction du nombre de voies de circulation, l’aménagement de places publiques et les efforts consentis pour verdir le secteur démontrent la volonté de la Société du Havre de transformer ce « no man’s land » en quartier du 21e siècle.",fr
10,citizen_sub_8a37,LETTER,"Cela étant dit, le CRE-Montréal souhaite attirer l’attention de l’Office de consultation publique de Montréal (OCPM) sur trois aspects du projet qui pourraient être bonifiés, soit le verdissement, les mesures de transport collectif et le stationnement.",fr
11,citizen_sub_8a37,LETTER,1-Plus de verdissement dans le quartier Bonaventure,fr
12,citizen_sub_8a37,LETTER,Le projet Bonaventure présente un intérêt évident pour les mesures de verdissement.,fr
13,citizen_sub_8a37,LETTER,"Elles sont en effet indispensables pour assurer une bonne qualité de milieu de vie, particulièrement dans ce secteur proche du centre-ville où la pollution atmosphérique et les îlots de chaleur sont légions.",fr
14,citizen_sub_8a37,LETTER,"Alors que la moyenne de superficie de parcs locaux à Montréal est de 13,7 m2/habitant, l’arrondissement Ville-Marie",fr
15,citizen_sub_8a37,LETTER,"n’offre à ses citoyens que 5,08 m2/habitant1.",fr
