,file,speaker,sentence,lang
0,citizen_sub_8a24,LETTER,"Mémoire de Stéphane Côté, président Développements McGill Présenté lors des Audiences publiques sur le Projet du Quartier Bonaventure 18 janvier 20102",fr
1,citizen_sub_8a24,LETTER,"Madame la présidente, messieurs les commissaires, merci de me donner l’opportunité de me faire entendre sur la phase 1 du projet du quartier Bonaventure.",fr
2,citizen_sub_8a24,LETTER,"Je suis Stéphane Côté, je dirige Développements McGill, une société de promotion immobilière spécialisée dans le redéveloppement urbain, que ce soit des conversions d’immeubles patrimoniaux ou des constructions neuves.",fr
3,citizen_sub_8a24,LETTER,"Nous sommes très actifs dans le secteur depuis plus de 10 ans, nous avons convertit et restauré le 100 McGill, le Caverhill, construit les immeubles 777 Gosford ainsi qu’ Orléans, et redéveloppé le 407 McGill, un prestigieux édifice a bureaux pour ne nommer que ceux‐ci.",fr
4,citizen_sub_8a24,LETTER,"Notre société est aussi le développeur du projet de l’îlot M9, un projet mixte de quatre phases de plus de cent millions de dollars (100 000 000$) d’investissement.",fr
5,citizen_sub_8a24,LETTER,"Comme vous le savez surement, ce projet borde le côté Est de l’autoroute Bonaventure, à l’angle des rues Prince, Wellington et Duke.",fr
6,citizen_sub_8a24,LETTER,"Avec sa troisième phase qui sera en ventes dès le printemps 2010 et pour laquelle nous sommes à travailler les plans de réalisation, il est inutile de préciser que le projet de création du Quartier Bonaventure nous interpelle et nous tient à cœur.",fr
7,citizen_sub_8a24,LETTER,"J’irai donc droit au but pour vous dire que je pense que ce projet est important pour le secteur et pour Montréal et qu’il doit voir le jour, car le développement de Montréal est rendu là et que la ville a besoin de ce type de revitalisation pour la porter dans le futur.",fr
8,citizen_sub_8a24,LETTER,"Il est également important pour les raisons suivantes : ‐ Il est la clé de voute d’une ère de renouvellement urbain sans précédent, qui éliminera ce massif de béton qui cicatrise le paysage.",fr
9,citizen_sub_8a24,LETTER,"‐ Il s’agit d’une entrée prestigieuse et d’une vitrine sur le Montréal de demain, à nulle part son pareil dans la région métropolitaine.",fr
10,citizen_sub_8a24,LETTER,"‐ Il attirera dans le secteur des revenus, de l’activité commerciale et des résidants.",fr
11,citizen_sub_8a24,LETTER,‐Il sera la première phase d’un projet d’ensemble visant la reconquête de ses propres rives par les Montréalais.,fr
12,citizen_sub_8a24,LETTER,Le projet Bonaventure est souhaitable car nous avons vu l’effet du retissage de la trame urbaine dans le secteur voisin du Quartier International de Montréal.,fr
13,citizen_sub_8a24,LETTER,"Suite à ce projet, des liens ont étés recréés entre le Vieux‐Montréal et le Centre‐ville, et ses effets ce sont fait sentir sur le développement et la vitalité de la rue McGill entre autres.",fr
14,citizen_sub_8a24,LETTER,"Ce grand projet montréalais, inauguré en juin 2004, est reconnu comme un endroit prestigieux de classe mondiale, primé sur les scènes locale, nationale et internationale.",fr
15,citizen_sub_8a24,LETTER,"Ce projet a généré déjà plus d’un milliard d’investissements par les acteurs privés et remporté son pari de densifier le secteur, de bonifier l’infrastructure cycliste, de faciliter l’accès au métro, de rendre l’espace3 piéton plus convivial et plus sécuritaire et de recréer un lien piétonnier entre le centre‐ville et le Vieux‐Montréal.",fr
16,citizen_sub_8a24,LETTER,"Le Quartier Bonaventure, peut avoir la même dynamique, avec l’espoir de générer autant, ou encore plus de retombées économiques durables et positives.",fr
17,citizen_sub_8a24,LETTER,Je crois que ce projet fera encore mieux que de reconnecter deux zones au potentiel déjà bien exploité comme l’a fait le Quartier International.,fr
18,citizen_sub_8a24,LETTER,"Il désenclavera et reconnectera deux arrondissements et cinq quartiers, dont plusieurs au potentiel résidentiel et commercial à peine effleuré, en plus d’ouvrir enfin l’accès aux rives et au Canal Lachine à partir du centre‐ville.",fr
19,citizen_sub_8a24,LETTER,"Un projet comme ca j’en veux un dans ma cour, cependant, il ne faudrait pas que des projets futurs se planifient au détriment des projets actuels.",fr
20,citizen_sub_8a24,LETTER,"En effet nous sommes à développer, assembler, promouvoir et construire le projet M9 depuis bientôt cinq ans, et nous arrivons a d’importantes phases de développements soit deux tours de quatorze et dix‐neuf étages respectivement, ce qui représente les phases M9_3 et M9_4, qui seront érigées sur la rue Duke et au coin Duke‐Wellington.",fr
21,citizen_sub_8a24,LETTER,"Ce projet d’ensemble a déjà reçu l’aval du Comité Consultatif de la Ville de Montréal, et nous planifions débuter la construction de la Phase 3 dès juillet 2010, et ce de plein droit.",fr
22,citizen_sub_8a24,LETTER,"Toutefois, les plans proposés par les professionnels pour le réaménagement de l’autoroute Bonaventure n’ont pas tenus compte des ces projets actuels et prévoient la fermeture de la rue Duke avant l’intersection Wellington.",fr
23,citizen_sub_8a24,LETTER,"Ceci aurait pour effet de rendre cette dernière en cul de sac, rendant l’accès a nos bâtiments impraticables, et créant une condition de ‘’land lock’’ ce qui est tout a fait inacceptable.",fr
24,citizen_sub_8a24,LETTER,"En effet, il est impensable de vouloir fermer une rue quand on sait qu’il y a des immeubles d’importance qui seront construits sous peu.",fr
25,citizen_sub_8a24,LETTER,"De plus, et ce toujours selon les plans proposés, la nouvelle rue Duke, ou ancienne rampe de descente Wellington ne permettrait plus un accès a nos stationnements ce qui nous crée aussi un préjudice important.",fr
26,citizen_sub_8a24,LETTER,"Vous comprendrez que nous ne pouvons accepter une telle situation, sous prétexte que les normes de circulation ou de sécurité l’obligent, quand dans les faits la situation qui prévaut fonctionne bien dans l’optique de la construction de nos phases à venir.",fr
27,citizen_sub_8a24,LETTER,"Le projet M9 représente un projet important pour Montréal, il a connu et connait un grand succès, et ce avant même que le secteur ne prenne pleinement son envol, même durant des périodes économiques plus difficiles que nous avons connues.",fr
28,citizen_sub_8a24,LETTER,"Il est clair pour nous qu’un projet de l’envergure du quartier Bonaventure a d’importante répercussion positives dans le secteur, toutefois il ne peut bloquer ou affecter le développement déjà en cours et le travail de visionnaire qui a débuté il y a de ça plus de cinq ans.",fr
29,citizen_sub_8a24,LETTER,"Nous devons travailler ensemble rapidement afin de trouver des solutions viables qui bénéficieront à l’ensemble des projets en cours, et ultimement à la communauté.4 Parmi les pistes de solutions que nous avons avancées, il est nécessaire de poursuivre Duke jusqu’a nos bâtiments, aussi un accès via la nouvelle rue Duke (ancienne rampe) doit être maintenu pour desservir nos bâtiments, que ce soit les stationnements et/ou le débarcadère.",fr
